unique_id,ds,y,y_hat_naive2
D563,1978-01-26,1845.11,1762.1326263032595
D563,1978-01-27,1831.66,1760.2341650696474
D563,1978-01-28,1804.99,1759.0028896466763
D563,1978-01-29,1813.84,1761.3253418615677
D563,1978-01-30,1812.96,1760.6306939251951
D563,1978-01-31,1822.65,1762.4497741209966
D563,1978-02-01,1054.92,1762.26
D564,1978-01-19,1627.68,1618.4248986256523
D564,1978-01-20,1641.09,1618.1824619909828
D564,1978-01-21,1656.71,1616.7185915682223
D564,1978-01-22,1651.03,1615.8011996316513
D564,1978-01-23,1668.43,1618.233183824921
D564,1978-01-24,1655.27,1617.987698487395
D564,1978-01-25,1673.67,1619.9700000000003
D564,1978-01-26,1651.2,1618.4248986256523
D564,1978-01-27,1662.22,1618.1824619909828
D564,1978-01-28,1617.94,1616.7185915682223
D564,1978-01-29,1614.21,1615.8011996316513
D564,1978-01-30,1594.23,1618.233183824921
D564,1978-01-31,1635.23,1617.987698487395
D564,1978-02-01,1601.93,1619.9700000000003
D565,1978-01-19,1345.3,1327.2921609127316
D565,1978-01-20,1333.72,1326.6000451629834
D565,1978-01-21,1349.82,1328.517970338596
D565,1978-01-22,1350.07,1328.3891147230388
D565,1978-01-23,1368.61,1329.98488654433
D565,1978-01-24,1347.85,1328.7083053160989
D565,1978-01-25,1323.46,1328.54
D565,1978-01-26,1322.37,1327.2921609127316
D565,1978-01-27,1317.03,1326.6000451629834
D565,1978-01-28,1316.68,1328.517970338596
D565,1978-01-29,1283.37,1328.3891147230388
D565,1978-01-30,1298.17,1329.98488654433
D565,1978-01-31,1283.21,1328.7083053160989
D565,1978-02-01,1311.12,1328.54
D566,1978-01-19,1861.44,1887.791948625452
D566,1978-01-20,1846.33,1887.401669063598
D566,1978-01-21,1791.09,1885.7618918922726
D566,1978-01-22,1842.53,1883.7095979799522
D566,1978-01-23,1845.01,1886.2443500658205
D566,1978-01-24,1883.17,1885.6204925574148
D566,1978-01-25,1884.92,1887.41
D566,1978-01-26,1932.65,1887.791948625452
D566,1978-01-27,1929.3,1887.401669063598
D566,1978-01-28,1936.31,1885.7618918922726
D566,1978-01-29,1913.32,1883.7095979799522
D566,1978-01-30,1912.02,1886.2443500658205
D566,1978-01-31,1896.71,1885.6204925574148
D566,1978-02-01,1909.1,1887.41
D567,1978-01-19,2075.32,2104.8889912126424
D567,1978-01-20,2058.48,2104.446622117431
D567,1978-01-21,1996.89,2102.6323011300638
D567,1978-01-22,2054.24,2100.1975794865625
D567,1978-01-23,2057.01,2102.858055647683
D567,1978-01-24,2099.55,2102.181556699878
D567,1978-01-25,2101.5,2104.27
D567,1978-01-26,2154.72,2104.8889912126424
D567,1978-01-27,2150.98,2104.446622117431
D567,1978-01-28,2158.79,2102.6323011300638
D567,1978-01-29,2133.16,2100.1975794865625
D567,1978-01-30,2131.71,2102.858055647683
D567,1978-01-31,2114.65,2102.181556699878
D567,1978-02-01,2128.46,2104.27
D568,1978-01-19,2125.65,2155.9964099288777
D568,1978-01-20,2108.4,2155.5458435335386
D568,1978-01-21,2045.32,2153.693236897992
D568,1978-01-22,2104.06,2151.1628570657554
D568,1978-01-23,2106.89,2153.8445875519305
D568,1978-01-24,2150.47,2153.144121152446
D568,1978-01-25,2152.47,2155.31
D568,1978-01-26,2206.97,2155.9964099288777
D568,1978-01-27,2203.15,2155.5458435335386
D568,1978-01-28,2211.15,2153.693236897992
D568,1978-01-29,2184.89,2151.1628570657554
D568,1978-01-30,2183.41,2153.8445875519305
D568,1978-01-31,2165.93,2153.144121152446
D568,1978-02-01,2180.08,2155.31
D569,1978-01-19,2045.62,2068.653505421162
D569,1978-01-20,2027.8,2068.140940978887
D569,1978-01-21,1964.72,2066.737691763279
D569,1978-01-22,2025.96,2064.3031163343217
D569,1978-01-23,2037.85,2066.4576318513195
D569,1978-01-24,2077.52,2066.304878912935
D569,1978-01-25,2081.03,2067.45
D569,1978-01-26,2134.53,2068.653505421162
D569,1978-01-27,2124.63,2068.140940978887
D569,1978-01-28,2114.12,2066.737691763279
D569,1978-01-29,2085.93,2064.3031163343217
D569,1978-01-30,2087.29,2066.4576318513195
D569,1978-01-31,2085.18,2066.304878912935
D569,1978-02-01,2089.34,2067.45
D57,1970-08-08,1698.1,1717.0189178363307
D57,1970-08-09,1717.4,1717.1854616932337
D57,1970-08-10,1706.6,1717.5024342658403
D57,1970-08-11,1667.6,1712.7736266896318
D57,1970-08-12,1680.5,1713.9373849570998
D57,1970-08-13,1677.2,1714.488945882828
D57,1970-08-14,1698.0,1715.6
D57,1970-08-15,1720.5,1717.0189178363307
D57,1970-08-16,1723.5,1717.1854616932337
D57,1970-08-17,1742.4,1717.5024342658403
D57,1970-08-18,1742.4,1712.7736266896318
D57,1970-08-19,1752.8,1713.9373849570998
D57,1970-08-20,1761.0,1714.488945882828
D57,1970-08-21,1764.1,1715.6
D570,1978-01-19,1997.18,2019.6261482610194
D570,1978-01-20,1979.79,2019.1237607686187
D570,1978-01-21,1918.2,2017.7478923684325
D570,1978-01-22,1977.99,2015.40614645914
D570,1978-01-23,1989.6,2017.5488362301821
D570,1978-01-24,2028.33,2017.4075701605398
D570,1978-01-25,2031.76,2018.5
D570,1978-01-26,2083.99,2019.6261482610194
D570,1978-01-27,2074.33,2019.1237607686187
D570,1978-01-28,2064.06,2017.7478923684325
D570,1978-01-29,2036.54,2015.40614645914
D570,1978-01-30,2037.87,2017.5488362301821
D570,1978-01-31,2035.81,2017.4075701605398
D570,1978-02-01,2039.87,2018.5
D571,1978-01-19,1534.95,1527.9247200092072
D571,1978-01-20,1524.11,1526.8907085840247
D571,1978-01-21,1546.74,1529.1396286717766
D571,1978-01-22,1531.05,1528.74763384123
D571,1978-01-23,1534.6,1530.4979472612213
D571,1978-01-24,1539.97,1529.9138875768133
D571,1978-01-25,1534.86,1529.61
D571,1978-01-26,1538.08,1527.9247200092072
D571,1978-01-27,1566.72,1526.8907085840247
D571,1978-01-28,1572.43,1529.1396286717766
D571,1978-01-29,1569.32,1528.74763384123
D571,1978-01-30,1555.98,1530.4979472612213
D571,1978-01-31,1535.45,1529.9138875768133
D571,1978-02-01,1539.55,1529.61
D572,1973-04-01,7934.9,7963.482085075068
D572,1973-04-02,7975.5,7964.612213133947
D572,1973-04-03,8020.5,7950.797768348529
D572,1973-04-04,8000.7,7952.8498063097695
D572,1973-04-05,7960.1,7941.855591221057
D572,1973-04-06,8016.2,7968.936820511966
D572,1973-04-07,8026.7,7976.2
D572,1973-04-08,8078.8,7963.482085075068
D572,1973-04-09,8081.7,7964.612213133947
D572,1973-04-10,8069.7,7950.797768348529
D572,1973-04-11,8125.7,7952.8498063097695
D572,1973-04-12,8118.6,7941.855591221057
D572,1973-04-13,8079.0,7968.936820511966
D572,1973-04-14,8124.3,7976.2
D573,1973-01-06,7820.0,7847.851160831586
D573,1973-01-07,7854.8,7851.879706224879
D573,1973-01-08,7910.8,7844.388786788453
D573,1973-01-09,7903.9,7841.935143368112
D573,1973-01-10,7851.7,7833.688135999822
D573,1973-01-11,7860.6,7858.706356989357
D573,1973-01-12,7872.7,7858.4
D573,1973-01-13,7911.2,7847.851160831586
D573,1973-01-14,7895.1,7851.879706224879
D573,1973-01-15,7894.5,7844.388786788453
D573,1973-01-16,7976.3,7841.935143368112
D573,1973-01-17,7976.3,7833.688135999822
D573,1973-01-18,7924.0,7858.706356989357
D573,1973-01-19,7997.2,7858.4
D574,1973-01-06,822.12,825.1660461835966
D574,1973-01-07,826.03,825.3417226692729
D574,1973-01-08,830.1,824.2488629702466
D574,1973-01-09,829.23,823.7560556706068
D574,1973-01-10,824.1,822.3911077293326
D574,1973-01-11,825.08,825.5195434582092
D574,1973-01-12,827.97,825.99
D574,1973-01-13,833.57,825.1660461835966
D574,1973-01-14,831.13,825.3417226692729
D574,1973-01-15,828.15,824.2488629702466
D574,1973-01-16,838.68,823.7560556706068
D574,1973-01-17,842.75,822.3911077293326
D574,1973-01-18,835.11,825.5195434582092
D574,1973-01-19,846.7,825.99
D575,1973-01-06,8274.4,8285.086257742973
D575,1973-01-07,8294.7,8286.905926412272
D575,1973-01-08,8431.5,8282.403824125291
D575,1973-01-09,8463.4,8281.019699209424
D575,1973-01-10,8372.4,8277.839433255902
D575,1973-01-11,8376.5,8303.345680691555
D575,1973-01-12,8406.2,8299.9
D575,1973-01-13,8475.6,8285.086257742973
D575,1973-01-14,8390.1,8286.905926412272
D575,1973-01-15,8394.3,8282.403824125291
D575,1973-01-16,8523.2,8281.019699209424
D575,1973-01-17,8514.7,8277.839433255902
D575,1973-01-18,8451.4,8303.345680691555
D575,1973-01-19,8508.5,8299.9
D576,1973-01-06,7414.7,7442.96502885196
D576,1973-01-07,7450.0,7444.931447713535
D576,1973-01-08,7486.7,7434.852370230741
D576,1973-01-09,7478.8,7430.251122001428
D576,1973-01-10,7432.6,7417.786401123361
D576,1973-01-11,7441.5,7445.384253017434
D576,1973-01-12,7467.5,7449.7
D576,1973-01-13,7518.0,7442.96502885196
D576,1973-01-14,7496.0,7444.931447713535
D576,1973-01-15,7469.1,7434.852370230741
D576,1973-01-16,7564.1,7430.251122001428
D576,1973-01-17,7600.8,7417.786401123361
D576,1973-01-18,7531.9,7445.384253017434
D576,1973-01-19,7636.4,7449.7
D577,1973-01-06,8049.4,8091.223555423882
D577,1973-01-07,8085.8,8092.37090936653
D577,1973-01-08,8164.1,8086.97448901011
D577,1973-01-09,8131.4,8082.132680193533
D577,1973-01-10,8086.6,8075.993776858431
D577,1973-01-11,8089.2,8102.9636960202415
D577,1973-01-12,8081.3,8104.1
D577,1973-01-13,8132.1,8091.223555423882
D577,1973-01-14,8142.3,8092.37090936653
D577,1973-01-15,8156.3,8086.97448901011
D577,1973-01-16,8244.8,8082.132680193533
D577,1973-01-17,8220.3,8075.993776858431
D577,1973-01-18,8127.1,8102.9636960202415
D577,1973-01-19,8218.8,8104.1
D578,1973-01-06,7461.2,7471.635628823703
D578,1973-01-07,7479.6,7473.663775836576
D578,1973-01-08,7602.9,7469.376369623455
D578,1973-01-09,7631.7,7467.989614296876
D578,1973-01-10,7549.6,7464.959984235941
D578,1973-01-11,7553.3,7487.345591216853
D578,1973-01-12,7580.1,7484.3
D578,1973-01-13,7642.7,7471.635628823703
D578,1973-01-14,7565.6,7473.663775836576
D578,1973-01-15,7569.4,7469.376369623455
D578,1973-01-16,7685.6,7467.989614296876
D578,1973-01-17,7678.0,7464.959984235941
D578,1973-01-18,7620.8,7487.345591216853
D578,1973-01-19,7672.3,7484.3
D579,1973-04-01,7093.9,7119.740933231876
D579,1973-04-02,7130.1,7121.143521584291
D579,1973-04-03,7170.4,7108.641669545233
D579,1973-04-04,7152.7,7110.401834559343
D579,1973-04-05,7116.4,7100.482685676248
D579,1973-04-06,7166.5,7124.192229208663
D579,1973-04-07,7175.9,7130.8
D579,1973-04-08,7222.5,7119.740933231876
D579,1973-04-09,7225.2,7121.143521584291
D579,1973-04-10,7214.4,7108.641669545233
D579,1973-04-11,7264.5,7110.401834559343
D579,1973-04-12,7258.1,7100.482685676248
D579,1973-04-13,7222.7,7124.192229208663
D579,1973-04-14,7263.2,7130.8
D58,1970-08-08,1664.8,1675.542359383895
D58,1970-08-09,1677.4,1678.14532576583
D58,1970-08-10,1678.1,1672.9175523750107
D58,1970-08-11,1654.7,1669.8278260386026
D58,1970-08-12,1661.0,1668.943890865657
D58,1970-08-13,1668.3,1670.182801414224
D58,1970-08-14,1689.0,1675.0
D58,1970-08-15,1702.3,1675.542359383895
D58,1970-08-16,1704.1,1678.14532576583
D58,1970-08-17,1717.2,1672.9175523750107
D58,1970-08-18,1729.1,1669.8278260386026
D58,1970-08-19,1738.5,1668.943890865657
D58,1970-08-20,1743.0,1670.182801414224
D58,1970-08-21,1751.8,1675.0
D580,1973-01-06,7260.0,7298.371292698215
D580,1973-01-07,7292.8,7299.776784616218
D580,1973-01-08,7363.4,7294.689419619092
D580,1973-01-09,7333.9,7290.181704360649
D580,1973-01-10,7293.6,7284.490278636258
D580,1973-01-11,7295.9,7308.204760111915
D580,1973-01-12,7288.8,7309.3
D580,1973-01-13,7334.6,7298.371292698215
D580,1973-01-14,7343.8,7299.776784616218
D580,1973-01-15,7356.4,7294.689419619092
D580,1973-01-16,7436.2,7290.181704360649
D580,1973-01-17,7414.2,7284.490278636258
D580,1973-01-18,7330.1,7308.204760111915
D580,1973-01-19,7412.8,7309.3
D581,1973-01-06,786.92,789.5467745116421
D581,1973-01-07,788.89,789.7901473969533
D581,1973-01-08,796.69,789.0381664090839
D581,1973-01-09,795.48,788.8694399803737
D581,1973-01-10,792.23,788.174719649005
D581,1973-01-11,794.19,790.3086977053865
D581,1973-01-12,796.56,790.55
D581,1973-01-13,799.14,789.5467745116421
D581,1973-01-14,799.79,789.7901473969533
D581,1973-01-15,802.37,789.0381664090839
D581,1973-01-16,810.16,788.8694399803737
D581,1973-01-17,803.27,788.174719649005
D581,1973-01-18,798.23,790.3086977053865
D581,1973-01-19,811.95,790.55
D582,1973-01-06,872.69,875.5052923527959
D582,1973-01-07,874.87,875.7303482794046
D582,1973-01-08,883.51,874.9219989839884
D582,1973-01-09,882.17,874.7521229175289
D582,1973-01-10,878.57,874.0001318677854
D582,1973-01-11,880.74,876.4398706086735
D582,1973-01-12,883.38,876.7
D582,1973-01-13,886.24,875.5052923527959
D582,1973-01-14,886.95,875.7303482794046
D582,1973-01-15,889.82,874.9219989839884
D582,1973-01-16,898.46,874.7521229175289
D582,1973-01-17,890.81,874.0001318677854
D582,1973-01-18,885.23,876.4398706086735
D582,1973-01-19,900.44,876.7
D583,1973-01-06,839.32,842.5015912683091
D583,1973-01-07,840.38,842.6869557407483
D583,1973-01-08,850.71,841.8663901000624
D583,1973-01-09,853.25,841.457022581169
D583,1973-01-10,848.76,841.3835463131873
D583,1973-01-11,851.5,844.1230341633604
D583,1973-01-12,854.37,843.6899999999999
D583,1973-01-13,854.64,842.5015912683091
D583,1973-01-14,848.02,842.6869557407483
D583,1973-01-15,849.5,841.8663901000624
D583,1973-01-16,858.9,841.457022581169
D583,1973-01-17,857.59,841.3835463131873
D583,1973-01-18,848.37,844.1230341633604
D583,1973-01-19,860.17,843.6899999999999
D584,1973-01-06,7568.5,7597.890484409037
D584,1973-01-07,7578.1,7599.949561925781
D584,1973-01-08,7671.2,7592.33142221537
D584,1973-01-09,7694.1,7588.4903777818645
D584,1973-01-10,7653.6,7587.665747383246
D584,1973-01-11,7678.3,7611.731775724247
D584,1973-01-12,7704.2,7607.9
D584,1973-01-13,7706.7,7597.890484409037
D584,1973-01-14,7646.9,7599.949561925781
D584,1973-01-15,7660.3,7592.33142221537
D584,1973-01-16,7745.0,7588.4903777818645
D584,1973-01-17,7733.2,7587.665747383246
D584,1973-01-18,7650.1,7611.731775724247
D584,1973-01-19,7756.5,7607.9
D585,1982-12-24,4845.925,4833.377008524199
D585,1982-12-25,4850.231,4832.506063106613
D585,1982-12-26,4858.656,4829.856640054241
D585,1982-12-27,4845.253,4832.181113150984
D585,1982-12-28,4845.253,4831.369428772133
D585,1982-12-29,4863.528,4831.305754661461
D585,1982-12-30,4870.484,4832.39
D585,1982-12-31,4855.66,4833.377008524199
D585,1983-01-01,4872.921,4832.506063106613
D585,1983-01-02,4873.954,4829.856640054241
D585,1983-01-03,4875.273,4832.181113150984
D585,1983-01-04,4861.939,4831.369428772133
D585,1983-01-05,4870.74,4831.305754661461
D585,1983-01-06,4883.101,4832.39
D586,1973-12-01,1714.78,1694.6479709646355
D586,1973-12-02,1748.66,1694.1416120950246
D586,1973-12-03,1727.67,1696.6394453306705
D586,1973-12-04,1729.24,1695.4739101697949
D586,1973-12-05,1726.08,1693.483603523553
D586,1973-12-06,1749.76,1693.347351712121
D586,1973-12-07,1756.82,1694.7299999999998
D586,1973-12-08,1767.13,1694.6479709646355
D586,1973-12-09,1781.24,1694.1416120950246
D586,1973-12-10,1803.34,1696.6394453306705
D586,1973-12-11,1767.98,1695.4739101697949
D586,1973-12-12,1769.28,1693.483603523553
D586,1973-12-13,1792.84,1693.347351712121
D586,1973-12-14,1787.99,1694.7299999999998
D587,1973-12-01,1412.95,1407.691780096343
D587,1973-12-02,1409.99,1407.945915416932
D587,1973-12-03,1435.09,1405.8556241115107
D587,1973-12-04,1432.87,1408.0928273486336
D587,1973-12-05,1440.73,1407.7659269771216
D587,1973-12-06,1435.78,1408.21002375989
D587,1973-12-07,1435.01,1407.94
D587,1973-12-08,1434.11,1407.691780096343
D587,1973-12-09,1444.45,1407.945915416932
D587,1973-12-10,1454.22,1405.8556241115107
D587,1973-12-11,1450.11,1408.0928273486336
D587,1973-12-12,1434.4,1407.7659269771216
D587,1973-12-13,1404.11,1408.21002375989
D587,1973-12-14,1407.06,1407.94
D588,1982-12-24,10329.892,10303.120219870605
D588,1982-12-25,10339.07,10301.353428773287
D588,1982-12-26,10357.029,10295.708439149157
D588,1982-12-27,10328.46,10300.613502621462
D588,1982-12-28,10328.46,10298.87048175988
D588,1982-12-29,10367.416,10298.727932933374
D588,1982-12-30,10382.243,10301.04
D588,1982-12-31,10352.073,10303.120219870605
D588,1983-01-01,10390.832,10301.353428773287
D588,1983-01-02,10393.037,10295.708439149157
D588,1983-01-03,10395.848,10300.613502621462
D588,1983-01-04,10367.416,10298.87048175988
D588,1983-01-05,10386.183,10298.727932933374
D588,1983-01-06,10414.461,10301.04
D589,1977-01-09,1854.17,1844.6019843079373
D589,1977-01-10,1843.7,1844.7951956968543
D589,1977-01-11,1850.3,1838.10142824302
D589,1977-01-12,1857.97,1838.061543195037
D589,1977-01-13,1887.26,1839.4853485799151
D589,1977-01-14,1875.69,1845.1440363178017
D589,1977-01-15,1873.18,1846.61
D589,1977-01-16,1862.17,1844.6019843079373
D589,1977-01-17,1875.23,1844.7951956968543
D589,1977-01-18,1885.67,1838.10142824302
D589,1977-01-19,1870.29,1838.061543195037
D589,1977-01-20,1849.61,1839.4853485799151
D589,1977-01-21,1810.44,1845.1440363178017
D589,1977-01-22,1818.06,1846.61
D59,1970-06-05,4850.0,4905.0576974186315
D59,1970-06-06,4757.5,4913.873641009152
D59,1970-06-07,4880.0,4912.65085820346
D59,1970-06-08,4917.5,4906.353428921411
D59,1970-06-09,4980.0,4906.842623600732
D59,1970-06-10,5000.0,4911.2718936943975
D59,1970-06-11,5010.0,4910.0
D59,1970-06-12,5030.0,4905.0576974186315
D59,1970-06-13,5012.5,4913.873641009152
D59,1970-06-14,5055.0,4912.65085820346
D59,1970-06-15,5027.5,4906.353428921411
D59,1970-06-16,5070.0,4906.842623600732
D59,1970-06-17,5095.0,4911.2718936943975
D59,1970-06-18,5184.7,4910.0
D590,1977-01-07,725.5,725.7327632233153
D590,1977-01-08,726.0,726.7194431185817
D590,1977-01-09,730.03,724.7064715321442
D590,1977-01-10,724.01,725.5924097370873
D590,1977-01-11,731.89,723.0806111126099
D590,1977-01-12,734.45,722.8698033130038
D590,1977-01-13,733.3,723.26
D590,1977-01-14,731.2,725.7327632233153
D590,1977-01-15,743.21,726.7194431185817
D590,1977-01-16,746.57,724.7064715321442
D590,1977-01-17,737.87,725.5924097370873
D590,1977-01-18,730.9,723.0806111126099
D590,1977-01-19,715.96,722.8698033130038
D590,1977-01-20,716.73,723.26
D591,1973-12-01,1989.55,1984.5148686513976
D591,1973-12-02,1978.0,1984.1002835092884
D591,1973-12-03,1987.87,1983.019671786414
D591,1973-12-04,1997.04,1984.9830986813784
D591,1973-12-05,2029.28,1986.0458990573582
D591,1973-12-06,2016.01,1986.165919624486
D591,1973-12-07,2010.91,1984.72
D591,1973-12-08,2000.09,1984.5148686513976
D591,1973-12-09,2016.92,1984.1002835092884
D591,1973-12-10,2028.64,1983.019671786414
D591,1973-12-11,2013.24,1984.9830986813784
D591,1973-12-12,1988.42,1986.0458990573582
D591,1973-12-13,1949.99,1986.165919624486
D591,1973-12-14,1957.96,1984.72
D592,1973-12-01,1374.55,1369.410681472601
D592,1973-12-02,1371.67,1369.631384584652
D592,1973-12-03,1396.09,1367.5571701660672
D592,1973-12-04,1393.93,1369.7655200348838
D592,1973-12-05,1401.57,1369.471305533587
D592,1973-12-06,1396.76,1369.9363187428248
D592,1973-12-07,1396.01,1369.68
D592,1973-12-08,1395.14,1369.410681472601
D592,1973-12-09,1405.2,1369.631384584652
D592,1973-12-10,1414.7,1367.5571701660672
D592,1973-12-11,1410.7,1369.7655200348838
D592,1973-12-12,1395.41,1369.471305533587
D592,1973-12-13,1365.95,1369.9363187428248
D592,1973-12-14,1368.82,1369.68
D593,1977-01-09,2390.02,2380.272411497851
D593,1977-01-10,2390.99,2385.3262962427316
D593,1977-01-11,2381.61,2384.6950778784235
D593,1977-01-12,2365.05,2386.1243313551854
D593,1977-01-13,2360.09,2377.2417436023215
D593,1977-01-14,2464.05,2371.9283316197193
D593,1977-01-15,2448.79,2374.97
D593,1977-01-16,2488.72,2380.272411497851
D593,1977-01-17,2460.78,2385.3262962427316
D593,1977-01-18,2460.94,2384.6950778784235
D593,1977-01-19,2482.37,2386.1243313551854
D593,1977-01-20,2487.59,2377.2417436023215
D593,1977-01-21,2467.16,2371.9283316197193
D593,1977-01-22,2453.93,2374.97
D594,1973-12-01,12295.6,12276.37848245278
D594,1973-12-02,12297.8,12277.46007667799
D594,1973-12-03,12374.6,12258.237261498365
D594,1973-12-04,12295.8,12273.004926006757
D594,1973-12-05,12420.4,12254.478556352926
D594,1973-12-06,12386.4,12265.013224481145
D594,1973-12-07,12379.2,12271.9
D594,1973-12-08,12353.2,12276.37848245278
D594,1973-12-09,12532.2,12277.46007667799
D594,1973-12-10,12565.3,12258.237261498365
D594,1973-12-11,12497.2,12273.004926006757
D594,1973-12-12,12434.2,12254.478556352926
D594,1973-12-13,12151.8,12265.013224481145
D594,1973-12-14,12263.5,12271.9
D595,1973-12-01,1653.13,1648.71315870879
D595,1973-12-02,1643.53,1648.1651374025937
D595,1973-12-03,1651.73,1646.9327083643689
D595,1973-12-04,1659.35,1648.8243227662822
D595,1973-12-05,1686.14,1649.897967267594
D595,1973-12-06,1675.11,1650.2573587291909
D595,1973-12-07,1670.88,1649.1099999999997
D595,1973-12-08,1661.88,1648.71315870879
D595,1973-12-09,1675.87,1648.1651374025937
D595,1973-12-10,1685.6,1646.9327083643689
D595,1973-12-11,1672.81,1648.8243227662822
D595,1973-12-12,1652.19,1649.897967267594
D595,1973-12-13,1620.26,1650.2573587291909
D595,1973-12-14,1626.87,1649.1099999999997
D596,1977-01-07,703.58,703.797154547432
D596,1977-01-08,704.07,704.7477605543859
D596,1977-01-09,707.98,702.7852842266304
D596,1977-01-10,702.14,703.6539848742881
D596,1977-01-11,709.78,701.2242402281834
D596,1977-01-12,712.27,701.0275814091033
D596,1977-01-13,711.15,701.41
D596,1977-01-14,709.11,703.797154547432
D596,1977-01-15,720.76,704.7477605543859
D596,1977-01-16,724.01,702.7852842266304
D596,1977-01-17,715.58,703.6539848742881
D596,1977-01-18,708.82,701.2242402281834
D596,1977-01-19,694.33,701.0275814091033
D596,1977-01-20,695.08,701.41
D597,1973-12-01,10206.8,10189.425709934678
D597,1973-12-02,10208.7,10189.039235034044
D597,1973-12-03,10272.5,10170.964009763902
D597,1973-12-04,10207.0,10184.854667920496
D597,1973-12-05,10310.5,10170.662448470908
D597,1973-12-06,10282.2,10181.01224005677
D597,1973-12-07,10276.2,10187.1
D597,1973-12-08,10254.6,10189.425709934678
D597,1973-12-09,10403.2,10189.039235034044
D597,1973-12-10,10430.8,10170.964009763902
D597,1973-12-11,10374.2,10184.854667920496
D597,1973-12-12,10321.9,10170.662448470908
D597,1973-12-13,10087.5,10181.01224005677
D597,1973-12-14,10180.2,10187.1
D598,1973-12-01,1173.13,1168.6044249395454
D598,1973-12-02,1170.67,1168.6703954052846
D598,1973-12-03,1191.51,1166.695733242157
D598,1973-12-04,1189.67,1168.736837594334
D598,1973-12-05,1196.19,1168.60092214247
D598,1973-12-06,1192.08,1169.1559147738792
D598,1973-12-07,1191.44,1168.97
D598,1973-12-08,1190.69,1168.6044249395454
D598,1973-12-09,1199.28,1168.6703954052846
D598,1973-12-10,1207.39,1166.695733242157
D598,1973-12-11,1203.98,1168.736837594334
D598,1973-12-12,1190.93,1168.60092214247
D598,1973-12-13,1165.78,1169.1559147738792
D598,1973-12-14,1168.23,1168.97
D599,1973-12-01,11961.1,11942.119058610946
D599,1973-12-02,11963.3,11942.940592483472
D599,1973-12-03,12038.0,11923.881387568355
D599,1973-12-04,11961.4,11938.532261153838
D599,1973-12-05,12082.6,11920.709145602446
D599,1973-12-06,12049.5,11931.239019913173
D599,1973-12-07,12042.4,11938.0
D599,1973-12-08,12017.1,11942.119058610946
D599,1973-12-09,12191.3,11942.940592483472
D599,1973-12-10,12223.5,11923.881387568355
D599,1973-12-11,12157.3,11938.532261153838
D599,1973-12-12,12095.9,11920.709145602446
D599,1973-12-13,11821.2,11931.239019913173
D599,1973-12-14,11929.9,11938.0
D6,1972-10-03,3182.0525,3111.6337927226896
D6,1972-10-04,3147.0985,3111.976486515332
D6,1972-10-05,3143.8503,3110.7212599095565
D6,1972-10-06,3128.2005,3108.3072231696483
D6,1972-10-07,3229.8279,3101.3104035121937
D6,1972-10-08,3263.2599,3099.280620171411
D6,1972-10-09,3303.5956,3103.2814
D6,1972-10-10,3314.0879,3111.6337927226896
D6,1972-10-11,3335.8389,3111.976486515332
D6,1972-10-12,3314.8839,3110.7212599095565
D6,1972-10-13,3403.4529,3108.3072231696483
D6,1972-10-14,3424.7502,3101.3104035121937
D6,1972-10-15,3280.184,3099.280620171411
D6,1972-10-16,3338.7257,3103.2814
D60,1971-04-02,4070.0,4060.3691687318023
D60,1971-04-03,4050.0,4055.1436582761344
D60,1971-04-04,4075.0,4113.513134203519
D60,1971-04-05,4090.0,4104.585857126281
D60,1971-04-06,4075.0,4097.534098196259
D60,1971-04-07,4050.0,4084.319310212884
D60,1971-04-08,4030.0,4070.0000000000005
D60,1971-04-09,4082.5,4060.3691687318023
D60,1971-04-10,4092.5,4055.1436582761344
D60,1971-04-11,4075.0,4113.513134203519
D60,1971-04-12,4085.0,4104.585857126281
D60,1971-04-13,4095.0,4097.534098196259
D60,1971-04-14,4060.0,4084.319310212884
D60,1971-04-15,4096.6,4070.0000000000005
D600,1973-12-01,1320.73,1320.5472711077969
D600,1973-12-02,1320.66,1320.5964587971546
D600,1973-12-03,1335.19,1318.9206882347812
D600,1973-12-04,1322.77,1320.458066717469
D600,1973-12-05,1337.09,1319.9924259196157
D600,1973-12-06,1332.25,1320.7379047279098
D600,1973-12-07,1325.54,1320.91
D600,1973-12-08,1322.12,1320.5472711077969
D600,1973-12-09,1346.91,1320.5964587971546
D600,1973-12-10,1357.67,1318.9206882347812
D600,1973-12-11,1347.82,1320.458066717469
D600,1973-12-12,1330.59,1319.9924259196157
D600,1973-12-13,1297.38,1320.7379047279098
D600,1973-12-14,1305.95,1320.91
D601,1973-12-01,1284.81,1284.6112036892578
D601,1973-12-02,1284.74,1284.6346451403606
D601,1973-12-03,1298.87,1282.9656794924078
D601,1973-12-04,1286.8,1284.4926825018842
D601,1973-12-05,1300.72,1284.0613161701976
D601,1973-12-06,1296.02,1284.8169468969895
D601,1973-12-07,1289.49,1284.99
D601,1973-12-08,1286.16,1284.6112036892578
D601,1973-12-09,1310.28,1284.6346451403606
D601,1973-12-10,1320.75,1282.9656794924078
D601,1973-12-11,1311.16,1284.4926825018842
D601,1973-12-12,1294.4,1284.0613161701976
D601,1973-12-13,1262.09,1284.8169468969895
D601,1973-12-14,1270.44,1284.99
D602,1973-12-01,1266.46,1264.654259290698
D602,1973-12-02,1262.3,1264.8917115898362
D602,1973-12-03,1279.47,1262.668104976802
D602,1973-12-04,1276.47,1264.3176324004849
